Day,Open,High,Low,Close,Adj Close,Volume
427,521.070007,529.440002,520.609985,529.440002,529.440002,3227900
428,529.440002,532.450012,518.580017,521.380005,521.380005,3130200
429,523.25,527.919983,517.200012,522.369995,522.369995,2845600
430,521.97998,528.299988,518.52002,527.390015,527.390015,2252800
431,526.97998,546.969971,526.570007,538.869995,538.869995,4169500
432,534.619995,546.23999,531.349976,540.26001,540.26001,6125600
433,544.330017,549.780029,539.590027,548.390015,548.390015,3283300
434,539.710022,543.549988,532.659973,538.400024,538.400024,3841700
435,538.299988,541.210022,534,536.070007,536.070007,2237600
436,530.549988,534.559998,522.869995,533.75,533.75,3501000
437,542.570007,542.799988,521.400024,524.25,524.25,4031000
438,520.02002,520.280029,494.329987,504.059998,504.059998,5434500
439,506,511.480011,490.5,496.070007,496.070007,4457500
440,505.440002,512.799988,501.670013,511.890015,511.890015,3990400
441,511,520.799988,506,520.719971,520.719971,3768500
442,512.98999,532.599976,508.100006,532.539978,532.539978,4597800
443,536.98999,545.909973,536,543.679993,543.679993,3391400
444,545.5,551.5,533.330017,537.47998,537.47998,4502800
445,541.789978,542,529,541.940002,541.940002,3812100
446,536.710022,539.390015,519.890015,533.159973,533.159973,4676400
447,534.47998,541.789978,530.27002,539.799988,539.799988,3537400
448,539.960022,550.820007,539.799988,550.190002,550.190002,2776100
449,546.26001,553.200012,543.099976,548.900024,548.900024,2938000
450,551.340027,552.25,539.679993,544.830017,544.830017,3582100
451,547.75,563,547,562.440002,562.440002,4937000
452,565.27002,570.940002,560.309998,570.76001,570.76001,4315800
453,570.76001,579,567.380005,573.150024,573.150024,4375400
454,572,573,555.280029,560.880005,560.880005,4327900
455,563.869995,565.25,552.52002,555.77002,555.77002,3343600
456,562.700012,569.150024,556.669983,563.909973,563.909973,7779400
457,617.679993,619.450012,595.359985,599.030029,599.030029,10692700
458,602.299988,609.849976,596.289978,608.609985,608.609985,4269700
459,608.599976,614.710022,605.530029,611.01001,611.01001,3787100
460,612.299988,617.22998,609.5,617.099976,617.099976,3926200
461,617.700012,627.539978,615.390015,626.549988,626.549988,3858600
462,626.01001,630.719971,625.280029,625.900024,625.900024,3874400
463,627.130005,628.630005,620.409973,628.349976,628.349976,2816500
464,629.530029,629.890015,622,625.309998,625.309998,3246900
465,627.76001,645.929993,627.349976,640.950012,640.950012,4831800
